CustomerID,Gender,Region,SignupChannel,PreferredCategory,Age,AnnualIncome,TenureMonths,LoyaltyMember,WebsiteVisitsPerMonth,EmailOpenRate,SupportTickets,DiscountUsedPct,NumPurchases,AvgOrderValue,TotalSpend,LastPurchaseDaysAgo,WillPurchaseNextMonth
CUST101960,Female,South,Organic,Fashion,43,72631.23,10,0,6,0.217,1,0.378,4,98.84,423.8,88,0
CUST101961,Female,South,Other,Fashion,39,90608.12,25,0,9,0.295,0,0.183,2,95.34,214.55,69,1
CUST101962,Female,South,Social Media,Home & Living,44,119589.53,43,1,2,0.253,1,0.354,3,110.23,331.49,30,1
CUST101963,Male,West,Referral,Electronics,47,78369.7,35,0,4,0.394,2,0.127,5,87.12,453.72,25,0
CUST101964,Female,North,Organic,Electronics,48,89633.16,43,0,3,0.222,0,0.492,6,103.76,681.09,213,0
CUST101965,Female,South,Search,Groceries,47,43108.76,39,1,8,0.537,0,0.33,6,99.2,602.86,82,1
CUST101966,Male,West,Organic,Fashion,41,33839.83,27,0,15,0.668,0,0.387,5,94.74,548.14,29,1
CUST101967,Female,North,Search,Beauty,37,78599.59,29,1,10,0.3,2,0.566,5,96.88,501.51,18,1
CUST101968,Male,West,Social Media,Groceries,38,65546.45,51,1,14,0.073,1,0.144,3,101.9,276.83,25,0
CUST101969,Male,West,Search,Groceries,37,57538.82,31,1,8,0.257,1,0.223,6,69.17,379.72,56,0
CUST101970,Male,North,Search,Electronics,55,64717.34,18,1,13,0.241,3,0.177,9,68.19,598.35,102,0
CUST101971,Male,South,Search,Electronics,48,62995.99,26,0,14,0.375,3,0.525,8,81.28,645.05,1,1
CUST101972,Male,South,Other,Sports,18,94305.19,36,1,8,0.528,2,0.254,6,79.62,521.61,2,0
CUST101973,Male,West,Other,Home & Living,49,94748.61,50,0,5,0.253,1,0.236,2,100.25,257.85,49,1
CUST101974,Female,East,Search,Fashion,43,69124.26,10,0,3,0.335,2,0.494,4,97.37,379.3,70,0
CUST101975,Male,East,Referral,Electronics,40,78458.54,25,1,8,0.244,0,0.357,7,101.98,735.77,61,1
CUST101976,Male,West,Referral,Electronics,35,68254.23,47,0,7,0.434,1,0.397,4,78.33,323.46,168,0
CUST101977,Male,North,Organic,Beauty,55,45315.17,17,1,15,0.22,0,0.095,4,77.34,301.67,25,1
CUST101978,Female,West,Search,Sports,52,75572.34,17,0,3,0.385,2,0.427,4,107.22,446.94,3,1
CUST101979,Male,East,Search,Fashion,30,30619.75,29,0,7,0.114,1,0.496,2,92.71,211.89,56,1
CUST101980,Male,East,Organic,Beauty,45,85624.17,10,0,1,0.373,1,0.312,3,96.39,383.14,160,0
CUST101981,Female,West,Organic,Sports,27,33302.54,71,1,7,0.189,1,0.263,9,67.57,684.92,91,1
CUST101982,Female,East,Referral,Home & Living,22,62014.64,36,0,8,0.026,0,0.527,8,95.71,824.4,28,0
CUST101983,Female,North,Social Media,Electronics,32,38565.9,41,0,9,0.167,2,0.625,5,54.03,259.89,1,0
CUST101984,Female,South,Search,Fashion,51,69390.96,53,0,9,0.702,0,0.342,6,72.88,388.42,135,1
CUST101985,Male,South,Search,Electronics,52,54221.88,72,1,10,0.482,1,0.326,6,106.57,660.13,157,0
CUST101986,Female,North,Referral,Home & Living,47,28149.67,27,0,9,0.53,1,0.168,7,47.74,254.08,9,1
CUST101987,Male,West,Search,Sports,49,65629.61,10,1,9,0.229,4,0.443,9,75.27,673.24,79,1
CUST101988,Male,North,Referral,Beauty,47,43146.72,34,0,4,0.335,0,0.248,5,103.58,540.0,127,1
CUST101989,Male,East,Search,Electronics,32,79631.9,18,0,1,0.198,2,0.399,4,61.46,199.1,5,0
CUST101990,Female,East,Organic,Fashion,46,55030.63,14,0,5,0.23,0,0.261,7,79.91,572.81,113,0
CUST101991,Male,North,Search,Fashion,50,64936.51,21,1,8,0.509,0,0.404,5,129.8,687.09,96,1
CUST101992,Female,West,Referral,Beauty,50,36787.36,27,0,11,0.422,2,0.467,8,91.1,725.41,160,0
CUST101993,Female,West,Referral,Fashion,55,42940.42,54,0,7,0.481,0,0.115,4,65.22,264.47,45,1
CUST101994,Male,East,Other,Electronics,49,45363.37,72,1,8,0.367,1,0.209,4,97.48,423.34,9,1
CUST101995,Female,North,Organic,Sports,45,78818.54,15,0,8,0.719,1,0.137,6,101.45,686.28,105,0
CUST101996,Female,North,Referral,Fashion,54,111255.75,22,1,8,0.47,2,0.559,8,95.6,775.31,119,1
CUST101997,Female,South,Search,Groceries,40,39218.99,40,0,10,0.274,4,0.294,5,88.19,471.68,46,0
CUST101998,Male,South,Social Media,Electronics,29,86453.73,43,0,13,0.129,2,0.167,8,116.34,917.69,106,1
CUST101999,Female,East,Referral,Sports,38,22110.86,16,0,14,0.338,1,0.353,6,100.57,634.8,85,1
CUST102000,Male,West,Social Media,Beauty,30,33307.2,48,0,7,0.176,5,0.314,7,82.26,608.36,142,0
CUST102001,Female,East,Social Media,Home & Living,31,36768.67,18,1,10,0.255,2,0.637,8,98.29,808.81,17,1
CUST102002,Male,West,Referral,Groceries,38,31164.5,16,1,14,0.591,3,0.439,5,67.17,413.68,58,1
CUST102003,Male,East,Referral,Home & Living,30,28282.01,39,0,7,0.247,2,0.334,7,103.48,712.72,93,1
CUST102004,Female,South,Referral,Home & Living,36,65417.69,55,1,11,0.471,1,0.092,5,79.04,397.08,49,1
CUST102005,Female,West,Social Media,Beauty,18,50270.82,34,0,3,0.323,2,0.421,4,64.93,324.37,111,1
CUST102006,Female,South,Organic,Home & Living,43,64501.18,31,0,6,0.24,1,0.136,5,80.77,390.77,129,1
CUST102007,Male,West,Referral,Fashion,40,73503.4,27,1,12,0.366,2,0.336,6,89.28,572.63,138,1
CUST102008,Male,South,Search,Fashion,29,61491.09,30,1,7,0.547,2,0.315,12,70.8,933.03,52,1
CUST102009,Female,North,Search,Electronics,49,72500.52,25,0,7,0.066,2,0.486,4,87.53,386.73,77,1
CUST102010,Female,West,Referral,Beauty,52,53417.03,39,1,4,0.261,4,0.309,3,122.2,387.11,37,0
CUST102011,Female,East,Search,Sports,19,33408.02,30,0,13,0.452,0,0.385,7,60.1,414.05,49,1
CUST102012,Male,West,Organic,Sports,30,85765.36,72,1,13,0.293,1,0.464,4,90.02,412.92,307,0
CUST102013,Male,West,Referral,Electronics,30,42944.39,35,1,9,0.126,6,0.525,6,110.91,620.71,12,1
CUST102014,Female,North,Search,Groceries,28,37128.42,25,1,10,0.403,2,0.074,6,47.14,218.46,133,0
CUST102015,Female,East,Other,Electronics,51,51039.9,15,0,8,0.475,0,0.333,3,100.27,261.06,70,1
CUST102016,Male,South,Organic,Beauty,37,37485.44,16,1,13,0.244,2,0.841,2,81.47,165.01,35,0
CUST102017,Female,East,Social Media,Electronics,37,46155.33,36,1,7,0.214,3,0.398,6,97.21,531.46,48,0
CUST102018,Female,West,Search,Home & Living,18,63550.56,21,0,9,0.425,1,0.206,8,87.22,798.6,1,1
CUST102019,Male,South,Organic,Fashion,48,63665.11,32,0,10,0.347,2,0.414,5,114.28,535.17,52,1
CUST102020,Male,East,Social Media,Fashion,24,37722.04,56,1,13,0.201,1,0.176,5,61.81,350.55,4,1
CUST102021,Male,East,Organic,Home & Living,41,44812.94,13,0,0,0.492,1,0.509,5,56.83,253.05,45,0
CUST102022,Female,North,Other,Groceries,44,86362.46,26,0,5,0.316,0,0.239,5,102.72,513.42,111,0
CUST102023,Male,West,Social Media,Electronics,58,67749.78,5,0,4,0.191,0,0.235,4,72.97,296.1,93,0
CUST102024,Male,East,Referral,Groceries,23,131480.76,11,1,9,0.58,0,0.34,4,129.4,469.65,121,1
CUST102025,Female,West,Organic,Electronics,18,90286.42,33,1,2,0.606,2,0.464,6,106.97,642.82,73,1
CUST102026,Male,South,Referral,Home & Living,42,88937.71,11,1,2,0.406,2,0.321,6,110.74,729.53,87,1
CUST102027,Male,North,Referral,Beauty,63,30705.09,13,0,14,0.124,3,0.544,4,69.39,271.06,66,0
CUST102028,Male,East,Referral,Fashion,56,75804.26,67,1,11,0.639,1,0.159,11,102.95,1143.99,42,1
CUST102029,Female,North,Referral,Beauty,43,53786.81,19,1,9,0.708,3,0.564,6,88.35,545.49,141,1
CUST102030,Female,West,Search,Electronics,34,43637.67,15,1,10,0.495,1,0.105,1,117.36,135.19,137,1
CUST102031,Male,North,Organic,Sports,50,59021.37,56,0,7,0.47,1,0.222,5,83.18,337.12,136,1
CUST102032,Female,West,Social Media,Home & Living,27,81803.66,15,1,12,0.232,2,0.066,14,86.42,1245.46,45,1
CUST102033,Female,East,Social Media,Home & Living,46,67876.0,35,0,5,0.284,1,0.558,3,108.63,351.36,68,0
CUST102034,Male,South,Referral,Fashion,47,38029.96,35,0,8,0.108,1,0.202,1,63.06,66.31,130,1
CUST102035,Male,North,Social Media,Fashion,54,75125.94,46,0,8,0.44,0,0.597,8,127.63,1082.91,117,0
CUST102036,Male,East,Organic,Electronics,75,42078.9,14,1,5,0.507,2,0.552,6,67.83,456.88,11,0
CUST102037,Male,East,Organic,Beauty,45,60240.21,17,0,11,0.252,5,0.426,3,119.57,377.49,172,0
CUST102038,Female,South,Search,Groceries,33,48420.64,20,1,7,0.432,0,0.142,6,88.36,509.58,85,1
CUST102039,Female,West,Referral,Groceries,40,50169.6,17,0,10,0.406,1,0.109,7,75.18,516.85,31,1
CUST102040,Male,South,Search,Home & Living,18,75880.16,44,1,9,0.523,2,0.197,4,125.46,497.89,31,0
CUST102041,Male,South,Social Media,Electronics,31,35532.64,35,0,12,0.251,2,0.212,4,70.49,309.67,137,0
CUST102042,Male,East,Other,Electronics,35,124501.17,38,0,4,0.069,1,0.447,5,88.73,443.49,108,0
CUST102043,Female,North,Search,Electronics,33,25597.05,10,1,5,0.379,0,0.65,5,79.12,407.6,196,1
CUST102044,Male,West,Social Media,Fashion,42,42790.36,32,1,6,0.462,3,0.065,7,99.83,645.89,192,0
CUST102045,Female,South,Organic,Electronics,29,64252.6,61,1,9,0.473,0,0.097,6,91.34,586.28,165,0
CUST102046,Male,North,Organic,Groceries,55,70298.13,72,1,14,0.149,0,0.631,8,96.1,824.05,52,1
CUST102047,Female,South,Social Media,Fashion,40,52727.3,22,1,14,0.59,4,0.342,5,85.84,413.0,121,0
CUST102048,Female,East,Referral,Fashion,40,53690.12,46,1,1,0.568,2,0.575,4,102.26,389.36,278,0
CUST102049,Male,East,Referral,Sports,36,65350.44,17,0,8,0.291,1,0.263,1,65.92,37.26,48,0
CUST102050,Female,East,Referral,Fashion,42,49913.13,10,0,0,0.214,1,0.113,6,91.06,632.19,103,0
CUST102051,Other,North,Search,Beauty,51,98737.94,11,0,10,0.413,2,0.212,6,129.76,815.48,11,1
CUST102052,Male,South,Organic,Fashion,29,78246.16,57,0,11,0.394,2,0.033,7,115.17,804.85,96,0
CUST102053,Female,West,Search,Groceries,31,79354.04,23,1,9,0.059,4,0.212,8,125.12,973.92,1,0
CUST102054,Male,North,Organic,Home & Living,36,36654.91,20,0,7,0.453,2,0.613,5,61.23,260.32,4,1
CUST102055,Female,West,Organic,Electronics,23,53196.36,43,0,7,0.133,0,0.301,4,109.53,474.33,196,0
CUST102056,Male,North,Referral,Groceries,29,48479.33,12,0,4,0.3,1,0.38,3,76.57,217.95,17,1
CUST102057,Female,West,Organic,Home & Living,34,36052.66,37,1,10,0.472,1,0.276,7,91.53,661.33,109,0
CUST102058,Female,South,Social Media,Beauty,51,63982.02,25,0,6,0.568,4,0.104,9,90.41,876.55,82,1
CUST102059,Female,East,Organic,Fashion,43,43882.78,72,0,10,0.121,2,0.572,9,69.54,580.35,63,1
CUST102060,Female,North,Organic,Groceries,43,72428.71,22,1,8,0.285,0,0.55,5,101.95,481.44,53,1
CUST102061,Female,North,Search,Beauty,51,35087.77,26,1,6,0.318,1,0.359,8,102.27,841.83,39,1
CUST102062,Male,North,Search,Home & Living,38,113219.71,11,0,2,0.427,2,0.159,2,114.37,219.41,101,0
CUST102063,Female,North,Organic,Electronics,45,37745.77,72,1,3,0.623,1,0.19,8,94.67,750.22,36,1
CUST102064,Female,South,Organic,Electronics,39,60306.52,23,0,11,0.126,1,0.325,7,71.18,535.78,34,1
CUST102065,Female,East,Other,Fashion,43,76700.95,69,1,7,0.417,2,0.678,5,97.84,522.88,54,0
CUST102066,Female,East,Search,Fashion,32,43278.86,9,0,8,0.106,3,0.264,6,82.81,481.58,29,0
CUST102067,Female,West,Referral,Fashion,18,78678.51,34,1,15,0.349,5,0.141,6,66.25,373.21,1,1
CUST102068,Female,East,Referral,Fashion,38,32821.25,72,1,7,0.387,2,0.761,3,94.84,281.69,114,0
CUST102069,Male,East,Organic,Fashion,58,101212.54,19,1,7,0.42,1,0.112,5,120.51,653.39,160,0
CUST102070,Male,South,Referral,Electronics,52,55327.82,32,0,7,0.218,1,0.29,2,113.18,153.27,107,1
CUST102071,Male,South,Search,Home & Living,53,42812.94,58,0,7,0.164,2,0.217,4,75.42,296.84,15,1
CUST102072,Male,South,Social Media,Electronics,56,48505.48,23,0,13,0.071,2,0.166,5,84.78,452.42,1,0
CUST102073,Female,West,Organic,Fashion,41,77252.5,11,1,14,0.329,0,0.278,8,100.23,774.38,11,0
CUST102074,Male,North,Social Media,Fashion,43,43028.47,21,1,11,0.219,1,0.206,7,101.12,646.06,54,1
CUST102075,Male,North,Organic,Home & Living,32,40149.22,34,1,13,0.307,4,0.376,6,77.07,414.34,1,1
CUST102076,Other,East,Organic,Sports,36,50113.37,34,1,8,0.386,1,0.128,1,111.98,127.84,125,0
CUST102077,Male,North,Organic,Sports,48,33549.07,42,0,8,0.442,1,0.243,10,74.71,743.34,15,0
CUST102078,Male,West,Organic,Electronics,56,118150.78,17,0,6,0.417,4,0.529,5,114.49,487.35,121,1
CUST102079,Male,West,Other,Sports,38,43356.1,72,0,3,0.51,1,0.215,7,66.82,445.61,40,0
CUST102080,Male,North,Referral,Groceries,34,77992.47,17,0,11,0.298,1,0.341,5,70.08,407.88,53,1
CUST102081,Female,North,Organic,Fashion,40,60057.99,30,1,11,0.58,0,0.289,7,91.92,640.78,78,1
CUST102082,Female,South,Other,Beauty,48,36373.08,35,1,9,0.343,1,0.154,6,72.36,460.18,22,1
CUST102083,Female,East,Social Media,Sports,21,54862.62,33,1,9,0.457,0,0.194,3,69.1,203.14,59,1
CUST102084,Male,South,Social Media,Sports,18,76448.27,14,1,4,0.243,2,0.156,2,93.59,223.83,200,1
CUST102085,Female,East,Other,Home & Living,33,50818.65,58,1,6,0.437,2,0.487,5,64.95,351.27,46,1
CUST102086,Male,East,Organic,Home & Living,24,90780.15,21,0,8,0.216,2,0.366,1,86.97,87.91,56,1
CUST102087,Male,South,Social Media,Fashion,33,84467.74,36,0,5,0.529,1,0.384,5,93.29,426.69,58,0
CUST102088,Male,North,Search,Groceries,38,80905.15,32,1,8,0.676,1,0.398,5,120.09,620.29,67,1
CUST102089,Male,West,Social Media,Electronics,34,45343.98,32,0,7,0.263,4,0.264,9,76.9,629.95,106,0
CUST102090,Male,North,Social Media,Home & Living,59,34945.84,10,0,5,0.357,1,0.379,3,89.02,289.35,139,0
CUST102091,Male,West,Referral,Electronics,44,42505.2,20,0,4,0.27,0,0.218,4,58.02,271.57,108,0
CUST102092,Other,South,Social Media,Home & Living,44,59725.22,36,1,4,0.367,0,0.341,9,72.42,629.55,37,1
CUST102093,Male,East,Organic,Fashion,48,69169.75,10,0,7,0.333,2,0.541,6,106.75,588.46,57,0
CUST102094,Male,West,Referral,Fashion,25,22093.27,25,1,11,0.422,1,0.154,3,64.32,237.44,15,1
CUST102095,Male,West,Organic,Electronics,54,54812.9,31,1,4,0.271,1,0.137,0,77.92,0.49,21,1
CUST102096,Female,South,Other,Fashion,39,58775.83,41,1,9,0.625,7,0.16,5,75.12,367.85,1,1
CUST102097,Male,North,Referral,Home & Living,49,48948.3,30,1,10,0.282,2,0.141,11,86.21,956.59,32,0
CUST102098,Female,West,Search,Electronics,26,94601.01,26,1,6,0.217,2,0.408,3,114.1,321.43,39,0
CUST102099,Female,South,Referral,Groceries,20,65659.4,33,0,12,0.455,5,0.171,3,43.68,61.07,71,0
CUST102100,Male,North,Other,Electronics,51,95355.67,25,0,6,0.606,1,0.34,1,148.43,123.18,104,0
CUST102101,Male,West,Referral,Fashion,45,50230.87,16,1,8,0.467,0,0.477,8,93.01,745.08,67,1
CUST102102,Male,North,Social Media,Electronics,28,81538.37,21,0,6,0.155,3,0.311,2,74.89,150.95,40,0
CUST102103,Female,North,Social Media,Fashion,29,109296.14,36,1,3,0.499,0,0.283,7,105.52,659.54,145,1
CUST102104,Male,North,Referral,Home & Living,55,95415.82,26,0,10,0.379,2,0.119,4,84.66,326.72,1,0
CUST102105,Male,East,Referral,Groceries,25,34765.79,72,0,4,0.276,2,0.428,8,76.55,686.65,42,1
CUST102106,Male,East,Social Media,Fashion,61,49441.45,13,1,8,0.075,0,0.409,14,81.03,1136.53,115,1
CUST102107,Female,South,Other,Beauty,28,47577.69,35,1,11,0.251,7,0.133,7,89.15,663.31,18,0
CUST102108,Male,South,Social Media,Electronics,48,67546.76,38,0,12,0.183,2,0.222,8,81.87,681.0,34,0
CUST102109,Male,South,Organic,Fashion,36,73376.35,30,1,5,0.433,3,0.127,6,108.27,620.67,1,1
CUST102110,Female,East,Social Media,Groceries,48,38667.45,24,1,7,0.532,0,0.161,9,119.48,1047.65,151,1
CUST102111,Female,North,Referral,Fashion,33,56589.61,28,0,11,0.17,3,0.469,8,70.25,580.05,52,0
CUST102112,Female,West,Search,Beauty,38,23546.18,28,1,10,0.303,5,0.192,2,79.85,135.21,54,1
CUST102113,Male,North,Social Media,Groceries,41,100781.02,65,0,9,0.382,1,0.517,6,112.45,726.42,67,1
CUST102114,Female,West,Organic,Sports,27,44351.03,8,1,5,0.664,0,0.108,4,107.25,415.27,41,0
CUST102115,Female,North,Social Media,Home & Living,50,56305.72,16,0,6,0.297,4,0.315,2,93.98,225.28,108,0
CUST102116,Male,West,Search,Electronics,33,48292.69,33,0,6,0.422,1,0.242,7,66.64,483.71,98,0
CUST102117,Female,North,Social Media,Fashion,37,89002.53,50,1,6,0.32,0,0.333,5,81.72,430.11,63,0
CUST102118,Male,North,Organic,Fashion,27,18000.0,17,1,3,0.081,1,0.538,8,80.92,619.85,18,0
CUST102119,Female,West,Referral,Electronics,18,54617.64,14,1,7,0.344,1,0.098,7,98.71,739.67,8,1
CUST102120,Male,West,Social Media,Sports,38,52609.11,26,0,11,0.594,4,0.4,5,92.26,566.4,85,0
CUST102121,Female,South,Organic,Sports,71,45458.78,16,1,9,0.341,2,0.109,5,108.32,499.61,3,1
CUST102122,Male,East,Organic,Groceries,50,113561.93,26,1,13,0.433,0,0.246,6,92.31,596.21,50,1
CUST102123,Female,East,Other,Groceries,40,37888.77,16,1,9,0.46,6,0.353,4,75.99,304.14,41,1
CUST102124,Male,West,Referral,Electronics,37,76057.34,41,0,5,0.671,2,0.256,1,88.03,51.86,77,1
CUST102125,Female,South,Other,Groceries,40,63877.0,17,1,13,0.445,0,0.023,1,99.78,52.1,11,1
CUST102126,Female,East,Organic,Sports,47,93426.15,9,1,9,0.309,1,0.693,6,112.43,635.85,152,0
CUST102127,Male,South,Referral,Beauty,25,41558.99,41,1,12,0.28,3,0.273,6,89.92,506.67,224,0
CUST102128,Female,South,Social Media,Fashion,54,40426.53,29,1,5,0.361,1,0.618,6,55.26,279.27,10,0
CUST102129,Other,West,Search,Beauty,49,87154.51,22,0,10,0.083,5,0.433,4,73.96,345.42,7,1
CUST102130,Male,North,Search,Fashion,49,65757.13,23,1,12,0.458,1,0.036,8,99.18,793.04,1,1
CUST102131,Male,North,Search,Groceries,46,28744.88,31,0,8,0.214,1,0.432,9,79.31,732.37,13,1
CUST102132,Female,East,Social Media,Groceries,40,43852.21,14,0,4,0.447,2,0.085,4,77.52,258.22,17,0
CUST102133,Male,East,Organic,Groceries,49,64690.47,11,1,9,0.183,3,0.527,7,105.15,790.12,152,0
CUST102134,Male,North,Referral,Sports,48,78194.1,17,1,11,0.32,1,0.059,3,114.21,318.69,29,1
CUST102135,Male,South,Organic,Home & Living,35,41349.33,24,0,8,0.114,3,0.318,3,58.24,233.11,6,1
CUST102136,Male,West,Search,Electronics,33,18000.0,16,0,9,0.373,1,0.467,5,38.46,212.46,20,1
CUST102137,Male,South,Organic,Home & Living,41,68517.34,65,0,10,0.62,2,0.226,3,82.09,203.26,111,0
CUST102138,Male,East,Referral,Groceries,60,32943.65,17,0,5,0.115,0,0.032,5,93.54,484.16,58,0
CUST102139,Female,East,Referral,Beauty,24,23571.8,29,0,3,0.251,0,0.488,3,73.85,220.18,79,0
CUST102140,Female,South,Organic,Home & Living,21,18000.0,37,0,7,0.218,1,0.17,7,61.45,386.5,71,1
CUST102141,Male,West,Organic,Groceries,42,77416.9,54,0,6,0.253,6,0.27,10,114.75,1099.46,4,1
CUST102142,Female,East,Search,Sports,41,58052.78,70,1,11,0.292,2,0.503,3,131.85,432.51,13,1
CUST102143,Female,South,Referral,Electronics,42,50026.73,72,1,5,0.299,2,0.128,7,104.11,783.13,36,1
CUST102144,Female,East,Social Media,Electronics,43,98565.71,52,0,10,0.183,0,0.364,3,128.64,338.97,12,1
CUST102145,Male,East,Search,Beauty,37,71880.83,48,1,13,0.533,4,0.057,7,70.4,497.72,147,1
CUST102146,Male,East,Organic,Home & Living,59,108438.07,15,1,9,0.146,0,0.347,2,117.98,169.53,29,1
CUST102147,Female,West,Search,Home & Living,19,30642.39,38,0,7,0.438,1,0.081,10,60.99,647.64,20,1
CUST102148,Female,South,Organic,Beauty,29,54207.64,25,0,5,0.119,4,0.364,3,93.76,284.78,259,0
CUST102149,Female,South,Social Media,Groceries,39,27891.27,25,0,5,0.091,6,0.456,3,52.34,97.17,50,0
CUST102150,Female,North,Other,Fashion,19,49948.51,22,0,6,0.56,5,0.368,6,76.57,439.21,14,0
CUST102151,Male,North,Search,Home & Living,38,49546.64,15,0,12,0.33,1,0.485,2,70.5,116.5,1,0
CUST102152,Female,North,Search,Fashion,62,71558.19,20,0,7,0.397,2,0.255,3,110.06,291.55,98,1
CUST102153,Male,West,Organic,Sports,40,56062.66,16,0,3,0.464,5,0.265,4,75.63,345.38,61,0
CUST102154,Male,East,Referral,Groceries,43,71461.88,8,1,10,0.105,0,0.562,2,70.73,103.59,135,1
CUST102155,Female,East,Social Media,Beauty,24,73904.82,58,0,10,0.09,1,0.523,4,95.27,456.65,62,0
CUST102156,Male,East,Organic,Groceries,32,135965.78,29,1,9,0.204,1,0.149,5,134.08,709.22,255,0
CUST102157,Male,West,Organic,Home & Living,35,48178.29,30,1,14,0.488,0,0.337,5,72.63,348.34,65,1
CUST102158,Female,South,Referral,Beauty,36,37043.9,27,1,11,0.294,6,0.34,9,97.03,976.18,66,1
CUST102159,Male,West,Social Media,Home & Living,57,60988.68,50,0,4,0.329,2,0.157,5,92.46,445.83,9,0
CUST102160,Other,South,Referral,Electronics,47,39266.65,31,1,7,0.437,0,0.461,3,90.25,208.37,22,0
CUST102161,Other,West,Other,Beauty,26,102489.13,59,1,10,0.381,1,0.313,6,66.17,441.8,247,0
CUST102162,Female,East,Organic,Sports,43,48831.79,41,1,3,0.682,0,0.334,6,111.52,630.46,185,0
CUST102163,Male,South,Referral,Sports,46,43371.0,18,1,10,0.546,3,0.577,6,96.05,632.52,109,1
CUST102164,Male,East,Social Media,Home & Living,55,45122.48,55,0,1,0.482,2,0.598,2,89.54,116.72,86,1
CUST102165,Male,East,Organic,Electronics,61,74371.18,34,1,12,0.408,3,0.209,4,111.8,409.01,14,1
CUST102166,Male,North,Search,Electronics,27,51474.14,27,0,10,0.544,0,0.317,6,84.17,480.85,116,0
CUST102167,Male,East,Organic,Groceries,29,42006.87,47,1,10,0.51,6,0.104,6,111.71,695.96,1,1
CUST102168,Other,South,Organic,Electronics,24,110695.26,29,0,5,0.567,2,0.46,5,119.6,576.3,10,1
CUST102169,Male,North,Organic,Home & Living,37,38387.88,42,0,8,0.591,1,0.256,4,69.56,253.85,166,0
CUST102170,Female,West,Other,Fashion,46,55827.74,13,1,7,0.204,1,0.043,4,143.34,603.12,8,1
CUST102171,Male,East,Search,Groceries,53,72334.54,30,1,6,0.447,1,0.536,9,115.43,1091.72,84,1
CUST102172,Female,West,Social Media,Electronics,39,27720.51,19,0,6,0.448,0,0.243,1,109.56,96.29,105,0
CUST102173,Female,East,Referral,Groceries,36,67292.08,72,1,11,0.387,0,0.248,7,99.6,652.37,204,0
CUST102174,Male,South,Search,Fashion,42,35310.77,57,1,9,0.544,1,0.483,6,88.01,593.45,54,1
CUST102175,Male,East,Search,Electronics,29,77703.63,32,0,12,0.405,2,0.443,9,67.11,597.38,48,0
CUST102176,Female,East,Other,Fashion,67,36708.92,54,0,9,0.382,5,0.19,5,52.67,282.18,28,1
CUST102177,Female,West,Social Media,Groceries,19,73574.33,19,1,11,0.268,0,0.386,3,93.84,260.28,136,0
CUST102178,Female,South,Social Media,Home & Living,42,87512.63,22,0,2,0.085,1,0.203,2,90.01,162.71,38,0
CUST102179,Male,West,Organic,Fashion,66,78975.41,7,0,6,0.42,1,0.366,3,106.36,297.83,180,0
CUST102180,Male,West,Search,Groceries,40,61122.87,41,0,4,0.407,1,0.183,7,74.07,556.02,78,0
CUST102181,Female,East,Referral,Home & Living,38,49908.27,6,0,6,0.234,4,0.198,6,94.96,623.28,111,0
CUST102182,Female,West,Other,Sports,35,43173.94,20,1,7,0.356,1,0.179,7,103.17,699.1,1,1
CUST102183,Male,South,Organic,Home & Living,38,102019.89,13,0,6,0.321,2,0.346,8,131.48,1034.23,76,1
CUST102184,Female,West,Organic,Home & Living,58,40998.9,50,0,10,0.503,2,0.481,4,126.48,561.26,327,0
CUST102185,Male,East,Referral,Groceries,18,35579.35,72,0,9,0.529,1,0.263,5,85.52,513.05,89,1
CUST102186,Male,North,Organic,Beauty,60,72732.49,45,0,10,0.173,3,0.223,8,131.81,1080.15,17,0
CUST102187,Male,West,Organic,Electronics,21,39368.1,41,0,2,0.169,5,0.119,5,81.94,425.36,280,0
CUST102188,Male,South,Social Media,Groceries,37,36903.5,32,1,9,0.417,1,0.199,6,90.19,627.87,5,1
CUST102189,Female,South,Search,Sports,34,29994.66,31,1,12,0.503,0,0.431,4,64.25,268.15,99,1
CUST102190,Male,East,Social Media,Groceries,48,44903.29,17,0,12,0.417,3,0.632,3,84.36,264.32,23,1
CUST102191,Male,North,Social Media,Beauty,19,53122.09,10,0,2,0.577,4,0.225,3,72.6,196.83,53,1
CUST102192,Female,South,Referral,Sports,46,60912.09,31,0,6,0.774,2,0.285,4,70.75,314.56,92,1
CUST102193,Female,West,Search,Fashion,66,82013.33,35,0,10,0.079,0,0.231,4,72.37,261.54,122,0
CUST102194,Female,North,Organic,Home & Living,22,68623.18,35,1,8,0.385,0,0.594,7,92.14,626.12,56,1
CUST102195,Female,South,Other,Groceries,42,50762.95,37,0,4,0.103,1,0.32,5,63.44,305.04,70,0
CUST102196,Male,North,Referral,Fashion,31,50607.06,43,0,2,0.209,0,0.127,6,77.89,493.55,101,0
CUST102197,Female,South,Referral,Home & Living,46,68142.38,30,1,6,0.228,1,0.114,10,112.81,1115.16,19,0
CUST102198,Female,East,Referral,Groceries,40,93860.78,16,0,2,0.354,0,0.218,5,81.84,449.55,76,0
CUST102199,Female,West,Referral,Sports,32,57996.64,37,1,9,0.481,4,0.246,10,69.08,647.56,8,0
CUST102200,Male,West,Organic,Groceries,46,45163.91,42,0,10,0.189,1,0.278,6,58.36,335.18,162,0
CUST102201,Male,East,Referral,Groceries,63,36246.02,24,0,3,0.277,3,0.178,4,71.37,290.86,241,0
CUST102202,Female,South,Social Media,Sports,38,29974.5,42,1,10,0.397,2,0.171,9,71.71,653.99,44,0
